wavelengths 1 3 5 7 9 11
3910.90020261 0.00017311477174815717 3.760103761139841e-05 2.1751632326044555e-05 1.5190406641081436e-05 1.1330918857401052e-05 9.013865223900618e-06
3911.55207363 0.0001672628175218892 3.392770158532489e-05 1.912323537367233e-05 1.3143997230498082e-05 9.693427914888631e-06 7.647734744012004e-06
3912.20405331 0.00017078403389932155 3.556921156738375e-05 2.0287824955667848e-05 1.3993801164659187e-05 1.0330044128719795e-05 8.137025306326333e-06
3912.85614166 0.00018636458608352625 4.139317362666073e-05 2.4121649752514005e-05 1.683307593221273e-05 1.2525817294073549e-05 9.915469775646698e-06
3913.5083387 0.0001951604099708091 4.5513496949003835e-05 2.6984225209996595e-05 1.9043516704517593e-05 1.4298336997575527e-05 1.1398975029785443e-05
3914.16064444 0.0001788180834821542 4.1782098000643646e-05 2.4851626517220803e-05 1.7592281024632784e-05 1.3245200713000891e-05 1.0589192993115189e-05
3914.81305892 0.00015810170973414343 3.544893063289779e-05 2.0826794138233306e-05 1.4661874328038129e-05 1.0999634947649294e-05 8.781362364118435e-06
3915.46558214 0.00016422178789428325 3.646725799334534e-05 2.1312539839775257e-05 1.4958230763615334e-05 1.1197331310692944e-05 8.925334841275641e-06
3916.11821412 0.00017951292580888485 3.980570272478215e-05 2.324990825698601e-05 1.631558845477644e-05 1.2212837750062897e-05 9.733172203405742e-06
3916.77095488 0.00017212134236320573 3.5283598249397484e-05 2.0122776444628967e-05 1.3919640701959962e-05 1.0316142224806577e-05 8.157460097835753e-06
3917.42380444 0.0001578487506766153 3.113549778471739e-05 1.7552699963449856e-05 1.2004815389498421e-05 8.810253109868217e-06 6.89835538700211e-06
3918.07676282 0.00015919803086810523 3.257615604509021e-05 1.8508814425144467e-05 1.2676815583201022e-05 9.289916770056212e-06 7.256684490220597e-06
3918.72983004 0.0001673259202489338 3.547100929746974e-05 2.0358950981171818e-05 1.404426739950111e-05 1.0345462053145736e-05 8.118935699312096e-06
3919.3830061 0.00015062604463588261 3.0934939419182085e-05 1.763694845907198e-05 1.2127857207501168e-05 8.913387516108882e-06 6.98645447558571e-06
3920.03629104 0.00014711253795678998 2.930947372114416e-05 1.6470822449126205e-05 1.1191529162539757e-05 8.130752875805422e-06 6.305355186244865e-06
3920.68968487 0.0001618735031396999 3.198814399747937e-05 1.7655840968601224e-05 1.1800701452326998e-05 8.43471647538245e-06 6.44157859718915e-06
3921.34318761 0.00015175645990264604 2.6983180075739692e-05 1.4195288691880328e-05 9.18198365031193e-06 6.389280370335396e-06 4.777664610809975e-06
3921.99679928 0.0001456396345123563 2.359723708256502e-05 1.2057503588995789e-05 7.688526801975747e-06 5.312079975344728e-06 3.9621564097560494e-06
3922.65051988 0.00016098261390683883 2.757436716977989e-05 1.444775124401875e-05 9.380357660064673e-06 6.579926157348985e-06 4.9645700853526474e-06
3923.30434946 0.00016564685148773384 2.9754460172823275e-05 1.5844122151618803e-05 1.0368012932570514e-05 7.299076853685568e-06 5.511459139834197e-06
3923.95828801 0.00015344994838124336 2.686074025901981e-05 1.4168953599726383e-05 9.201025453093899e-06 6.428649257457439e-06 4.821913596644028e-06
3924.61233556 0.00016327200011339034 3.0148784551489753e-05 1.632745811893041e-05 1.0814204199581664e-05 7.691155834489767e-06 5.858285514098713e-06
3925.26649212 0.00017625955247155002 3.3877625493041715e-05 1.873082924475841e-05 1.2608633298133297e-05 9.105069822481115e-06 7.0270430658768075e-06
3925.92075773 0.00017097480689968447 3.230557186723653e-05 1.7836967860537843e-05 1.2016826050324805e-05 8.69833931007393e-06 6.7313880782980775e-06
3926.57513238 0.0001512680572012926 2.7505262020280085e-05 1.507028979367911e-05 1.0121595216959637e-05 7.319267563451034e-06 5.665930822190911e-06
3927.22961611 0.00014644755855364666 2.5811891642920102e-05 1.4015858014540887e-05 9.374249455779184e-06 6.761913214861384e-06 5.227111409810256e-06
3927.88420893 0.0001571291742744245 2.6912704029351804e-05 1.4439493445959295e-05 9.589451923574163e-06 6.878855746313991e-06 5.2925308244558085e-06
3928.53891085 0.00014576990668342126 2.293378737297432e-05 1.197519325344432e-05 7.826427763063899e-06 5.543604895552576e-06 4.22237083019339e-06
3929.1937219 0.00012649340554129907 1.7384412301600733e-05 8.83142559622356e-06 5.708684020812457e-06 4.019734030798171e-06 3.05185118870384e-06
3929.8486421 0.00012698220066152414 1.6788166554797815e-05 8.614643828042704e-06 5.629064907773594e-06 4.007487041934128e-06 3.0699243549406793e-06
3930.50367146 0.00012166843757998313 1.5708928681132093e-05 8.150091314507218e-06 5.360761189330238e-06 3.83378021331063e-06 2.9427459676109973e-06
3931.15881 0.00010530041425930715 1.2634043471662838e-05 6.570025889775076e-06 4.322022997663468e-06 3.084337234578318e-06 2.358661682901616e-06
3931.81405773 9.286937792250562e-05 1.0796513834236505e-05 5.774088445378721e-06 3.860718971139981e-06 2.7874621210404273e-06 2.1501202266642206e-06
3932.46941469 8.035001927636917e-05 9.76131038647331e-06 5.406223007573368e-06 3.6829822470898785e-06 2.697311329789161e-06 2.104061262245434e-06
3933.12488088 5.9368793605176005e-05 7.955424924746498e-06 4.4829738514404396e-06 3.073086613280335e-06 2.2590924156284326e-06 1.7665854963701609e-06
3933.78045632 3.806082522584138e-05 5.701563015463893e-06 3.201825600640003e-06 2.1813960615023456e-06 1.5926913674745088e-06 1.2380889362278607e-06
3934.43614104 2.3135119731195608e-05 3.659704553780956e-06 2.0255913683539646e-06 1.3635049494414338e-06 9.82737135119123e-07 7.558268257534484e-07
3935.09193504 2.3076344435245235e-05 3.6518369693571892e-06 2.0239792985754328e-06 1.3635116774385825e-06 9.833046782980997e-07 7.564371238315214e-07
3935.74783835 3.8010207635780934e-05 5.687500429733944e-06 3.192592081720233e-06 2.1739383521780153e-06 1.586406249657845e-06 1.232509192536387e-06
3936.40385099 5.7328670733389725e-05 7.702070301376684e-06 4.303912275732964e-06 2.9330843667038977e-06 2.14606529697974e-06 1.6730466765910103e-06
3937.05997298 7.864131258443915e-05 9.726077667668627e-06 5.362443425075177e-06 3.647527290523862e-06 2.6714158882659954e-06 2.0868641002698635e-06
3937.71620432 9.958769622128041e-05 1.2236882235419762e-05 6.679597177868543e-06 4.544402383021118e-06 3.338189874893969e-06 2.616661257650895e-06
3938.37254505 0.00010859934420515214 1.4118217795911839e-05 7.628982864083838e-06 5.166661894153418e-06 3.787724850549134e-06 2.9685247331110836e-06
3939.02899518 0.00011265664793155192 1.60855124024682e-05 8.709469398706705e-06 5.895954342278263e-06 4.32157566392357e-06 3.3893674298666807e-06
3939.68555472 0.00012434623678433013 1.958193490682133e-05 1.065311139098957e-05 7.211594142655189e-06 5.282802212980662e-06 4.1425142587467125e-06
3940.3422237 0.00014546071711361543 2.416052728948048e-05 1.3098573726970746e-05 8.825133092806334e-06 6.436509131293097e-06 5.030170465376154e-06
3940.99900214 0.00015580043591030608 2.6706785564695946e-05 1.4468767607846021e-05 9.71715893865049e-06 7.060331025668203e-06 5.499163043453228e-06
3941.65589004 0.00015108316430141627 2.5868336755004643e-05 1.3953752418342448e-05 9.320594996326755e-06 6.732991412662444e-06 5.216777180182301e-06
3942.31288744 0.00014493543858722346 2.4348033329448733e-05 1.3020450330878721e-05 8.625377263094858e-06 6.179726501178041e-06 4.752380849701663e-06
3942.96999434 0.00014809394642969296 2.5803754822337037e-05 1.391262938834973e-05 9.247093096380504e-06 6.635357334230613e-06 5.104150370898618e-06
3943.62721078 0.00014682909444006602 2.6425964941472126e-05 1.4393454515768778e-05 9.617116095245574e-06 6.91999241736339e-06 5.331146697044422e-06
3944.28453675 0.0001437348288263058 2.492772686090358e-05 1.3353236701050234e-05 8.80810543594139e-06 6.2601352950266335e-06 4.7708507382677685e-06
3944.9419723 0.00013299505189662625 2.1563219872089895e-05 1.120837139668788e-05 7.23153225485737e-06 5.037989701373129e-06 3.7733980246427246e-06
3945.59951742 0.00013472875949309664 2.2480604681942845e-05 1.1819917354841155e-05 7.684374138399291e-06 5.387935209707352e-06 4.057406194071915e-06
3946.25717214 0.0001519950634163797 2.895977399316625e-05 1.6004609561125687e-05 1.0773961575273328e-05 7.782455685642162e-06 6.011532585659183e-06
3946.91493648 0.000181111821099034 3.9299368342845636e-05 2.2592763146258e-05 1.5606675247150617e-05 1.1507078240016516e-05 9.037615122132553e-06
3947.57281046 0.0001858897295264043 4.137071332177482e-05 2.3978080729301387e-05 1.665176935962638e-05 1.233372519723101e-05 9.722816809054106e-06
3948.23079409 0.0001640723205377465 3.4280275158178235e-05 1.951612173899498e-05 1.3401165208867272e-05 9.8440175447955e-06 7.71041997089075e-06
3948.8888874 0.00014940390078292402 2.9383445779159164e-05 1.643326097062103e-05 1.1155556727868312e-05 8.11917478036344e-06 6.312521552497149e-06
3949.54709039 0.0001466056758012121 2.885727054740685e-05 1.6194568974410983e-05 1.101576444550302e-05 8.027610334963541e-06 6.245918705473139e-06
3950.2054031 0.00015245158753078686 3.121938651999059e-05 1.7764079528495346e-05 1.2194015709612766e-05 8.953826501416915e-06 7.009141055309432e-06
3950.86382553 0.00016308140140122124 3.5627989395517056e-05 2.0595286067550797e-05 1.4280637220588008e-05 1.0567550334883834e-05 8.325532890760052e-06
3951.52235771 0.00016811266032741386 3.847572712099578e-05 2.2556157358840272e-05 1.580266156324231e-05 1.1790193207741109e-05 9.356338952496694e-06
3952.18099966 0.0001725410682952545 4.064769320339405e-05 2.4056375221081495e-05 1.6971802698579044e-05 1.2734898422770012e-05 1.0155911618988639e-05
3952.83975139 0.00016777671539303077 3.88918575912623e-05 2.2922856043267185e-05 1.611407356556328e-05 1.206443134057012e-05 9.597002895571445e-06
3953.49861292 0.0001509635057270531 3.192219877414066e-05 1.8326061186334106e-05 1.2672899308430799e-05 9.37745472113301e-06 7.389110427576482e-06
3954.15758426 0.00014997941770983805 3.054248264062763e-05 1.7354971671179305e-05 1.1961106409721966e-05 8.837619346430684e-06 6.9677385236878936e-06
3954.81666545 0.00017290838765309175 3.943085601046572e-05 2.3144665264055836e-05 1.6267066325720424e-05 1.2188115137823638e-05 9.714453250580411e-06
3955.47585649 0.000184904691332806 4.469293653692317e-05 2.6598751793662095e-05 1.8840799313966672e-05 1.4186642825407861e-05 1.1349390170240926e-05
3956.13515741 0.00017728016057761683 4.228801331450409e-05 2.5025566021368043e-05 1.7648825523390953e-05 1.3238181989467444e-05 1.0556031296586637e-05
3956.79456822 0.00016040526056500048 3.66372329779813e-05 2.138806251577838e-05 1.492881145655826e-05 1.1100046927480967e-05 8.782468322760673e-06
3957.45408894 0.0001385762829635708 3.0064465009966733e-05 1.7249150760478124e-05 1.1889990833184572e-05 8.7434636010463e-06 6.852665513818032e-06
3958.11371959 0.0001393348368445423 3.062486804410592e-05 1.7539170627770355e-05 1.2068892537662751e-05 8.859932392195215e-06 6.93344881610607e-06
3958.77346018 0.00015315252181406335 3.428514884884855e-05 1.9652945687856523e-05 1.3518431367366352e-05 9.924602633695636e-06 7.761385249393104e-06
3959.43331075 0.00016062265098051705 3.710422425420142e-05 2.1444373241168946e-05 1.4814960845849539e-05 1.0907566838409495e-05 8.54395675353818e-06
3960.09327129 0.00017032490111060626 4.134717833436832e-05 2.4250042308536696e-05 1.691611863318203e-05 1.2547789513732755e-05 9.889647942247719e-06
3960.75334184 0.00016702939588613357 4.0184938241487934e-05 2.3441183145229876e-05 1.6284684153632566e-05 1.2034512682419955e-05 9.45447385587483e-06
3961.41352241 0.00015336925938272988 3.4973959388851686e-05 1.99296834500107e-05 1.3605509338377394e-05 9.899567099390072e-06 7.672723961932619e-06
3962.07381302 0.00012957687730747865 2.66641843189247e-05 1.455458497190568e-05 9.638875767759014e-06 6.835036512251419e-06 5.1834668834664134e-06
3962.73421369 0.0001126865250299999 2.0764106335012857e-05 1.0816857105182632e-05 6.952883668419777e-06 4.818283525154712e-06 3.5903961526660804e-06
3963.39472443 0.00011918296482366034 2.257892792459424e-05 1.1912232846101416e-05 7.749099960858935e-06 5.437218610556459e-06 4.0992490763071335e-06
3964.05534527 0.00011936453353799398 2.3599601333581615e-05 1.2726640148213782e-05 8.422254095692846e-06 6.004369047823687e-06 4.5890434232265475e-06
3964.71607622 0.00011453570058048043 2.3060544873993383e-05 1.2589975780633175e-05 8.419628286524112e-06 6.064908498415726e-06 4.677966078302572e-06
3965.3769173 0.00010921994028559019 2.1632638933855817e-05 1.1821137646011516e-05 7.929832883812652e-06 5.736463799804295e-06 4.441823668275671e-06
3966.03786853 0.00010159149328943203 1.9364496264161732e-05 1.0570742035774154e-05 7.114351254120328e-06 5.171413781701435e-06 4.022252927617958e-06
3966.69892993 8.734479461015844e-05 1.5562894733155957e-05 8.479218030266602e-06 5.717759235087382e-06 4.166371993465743e-06 3.247602643818703e-06
3967.36010152 6.976163643427194e-05 1.1539699341074673e-05 6.3126967235004565e-06 4.268254729908215e-06 3.113771716882254e-06 2.427484197123067e-06
3968.0213833 5.6325451176236955e-05 9.092234321793851e-06 5.058395727493053e-06 3.4464021827907597e-06 2.525081685761979e-06 1.9722439417937664e-06
3968.68277532 4.102924945620554e-05 6.679166602170091e-06 3.747808532690754e-06 2.5569709606454e-06 1.8720791583175838e-06 1.4592602632236664e-06
3969.34427757 2.6353854373473465e-05 4.323208941080217e-06 2.4063772008009563e-06 1.6274975997252306e-06 1.1805238946635093e-06 9.124189908308832e-07
3970.00589008 2.5490781273491355e-05 4.418475492576041e-06 2.458725038684007e-06 1.660448969158946e-06 1.2026857086291062e-06 9.281439858877279e-07
3970.66761287 3.342846062142384e-05 6.73481307010007e-06 3.834907415221787e-06 2.6272098429482957e-06 1.9268760519705924e-06 1.5025076731015125e-06
3971.32944596 4.2365498118689205e-05 9.55265322595365e-06 5.49610282335941e-06 3.7952805859941584e-06 2.8046049556220645e-06 2.202802585682092e-06
3971.99138936 5.5532889118736274e-05 1.2506987816365206e-05 7.123593626914905e-06 4.903442333834358e-06 3.620538607817769e-06 2.8463015203805014e-06
3972.65344309 6.86540598087434e-05 1.5077613935299655e-05 8.47914408231115e-06 5.79741945091141e-06 4.2614961957750255e-06 3.3420143684911435e-06
3973.31560718 8.046576146587643e-05 1.76092703310273e-05 9.819222157770275e-06 6.67283332829031e-06 4.87973340806995e-06 3.813800107563547e-06
3973.97788164 8.868643186772288e-05 1.9790611334318266e-05 1.1075871164584669e-05 7.524456581328655e-06 5.493310645582329e-06 4.285624763667076e-06
3974.64026648 9.102372465088345e-05 2.0432697854930456e-05 1.1541184244582405e-05 7.883345700426944e-06 5.777640565622831e-06 4.521015433395074e-06
3975.30276173 9.720754715059972e-05 2.190216340557935e-05 1.2462590660863267e-05 8.574656278348072e-06 6.326521960680144e-06 4.982848650539626e-06
3975.96536741 0.00010972948324477981 2.522983104802944e-05 1.4425201216594595e-05 9.9462397606379e-06 7.345694062520069e-06 5.789179470992888e-06
3976.62808353 0.00012447841668572778 3.0177408598348006e-05 1.7521952008521634e-05 1.2173166201691446e-05 9.031276261864813e-06 7.136380067857446e-06
3977.29091011 0.00012644899291979628 3.041556842381438e-05 1.7683946437675447e-05 1.229407438360251e-05 9.125043911729362e-06 7.21176402361473e-06
3977.95384717 0.0001240180151513878 2.8918827788108567e-05 1.6726990370676136e-05 1.1593750485546428e-05 8.583907886180796e-06 6.770830292250431e-06
3978.61689473 0.00013331172762445176 3.2299068028352445e-05 1.8929614784680064e-05 1.3234421053293188e-05 9.856672493815196e-06 7.811402450369802e-06
3979.28005281 0.0001449438260053989 3.593387736046487e-05 2.119202585870299e-05 1.4875175015901591e-05 1.1112643069822652e-05 8.828374236714229e-06
3979.94332142 0.00015446776508911656 3.843462277306583e-05 2.2685990812022618e-05 1.5937258886490923e-05 1.1919903100250531e-05 9.480291534164349e-06
3980.60670059 0.00016181837908901112 4.0911127223102525e-05 2.4311189354050416e-05 1.7169163963362328e-05 1.2894350440099212e-05 1.0292345555723315e-05
3981.27019033 0.0001722294706191712 4.4916015705086145e-05 2.706062753610629e-05 1.9300591171702897e-05 1.4604486115158541e-05 1.1729530882854391e-05
3981.93379066 0.00017002805689114579 4.3544786201356894e-05 2.6185559997923342e-05 1.864834143952846e-05 1.4092065451567382e-05 1.1300535458461489e-05
3982.5975016 0.00015461109154357925 3.779359922659389e-05 2.2492159628899116e-05 1.5890302652631223e-05 1.1929234270594045e-05 9.504144379604593e-06
3983.26132316 0.00014972348739147217 3.606604672917694e-05 2.1414611818958914e-05 1.512062943186697e-05 1.1355088533629435e-05 9.05158429690225e-06
3983.92525538 0.0001607486829938591 3.8858386448482386e-05 2.2990755248944593e-05 1.6230222277089874e-05 1.220057178233482e-05 9.75110236250245e-06
3984.58929825 0.000164963566548685 3.9790159506005636e-05 2.3532003150126225e-05 1.6612817591541143e-05 1.248904175469707e-05 9.986865933427794e-06
3985.25345182 0.00016233714250607774 3.853211266560602e-05 2.2798308468690106e-05 1.6089258350299668e-05 1.208434431312193e-05 9.650767944601843e-06
3985.91771608 0.00016770678280351181 3.9943352827773935e-05 2.3699115309562267e-05 1.675337991442302e-05 1.2598287779216364e-05 1.0069779454383104e-05
3986.58209106 0.00016541057655854912 4.0006815747475756e-05 2.3881420853850434e-05 1.696262471019561e-05 1.2801815929648408e-05 1.0266071410703513e-05
3987.24657678 0.00015092451485764448 3.5940267243006226e-05 2.1435605523372516e-05 1.5246681928064648e-05 1.152290489166589e-05 9.259321312452316e-06
3987.91117326 0.00014957801673464555 3.488705469509943e-05 2.0698831513626736e-05 1.4694327823796517e-05 1.1099026928731128e-05 8.920121548178946e-06
3988.57588051 0.00017734676705904564 4.429687805140197e-05 2.6823323115805014e-05 1.926773460063593e-05 1.4682680608795535e-05 1.1871212678239795e-05
3989.24069856 0.00019737509840893382 5.1414371854313095e-05 3.1548039353352124e-05 2.2834124094352028e-05 1.7494180415985776e-05 1.4195682255053178e-05
3989.90562742 0.00019242640732991396 4.84777021239401e-05 2.9497738661574204e-05 2.1226238880214725e-05 1.6188399849648778e-05 1.3084681891318372e-05
3990.57066711 0.00017451091892324084 4.070277797285338e-05 2.4207264079138474e-05 1.714003752922525e-05 1.290108559227029e-05 1.0311726817788126e-05
3991.23581765 0.0001687852306157485 3.8250275645365936e-05 2.2517017097079633e-05 1.5816720697014788e-05 1.1825466984749421e-05 9.395890546046718e-06
3991.90107905 0.00018218852286589876 4.4174777210300906e-05 2.652256959474848e-05 1.8897165918024375e-05 1.429276631297821e-05 1.147210381409595e-05
3992.56645134 0.00018704777515539685 4.571462434071488e-05 2.75147867402463e-05 1.9642785389643718e-05 1.4894860320881875e-05 1.198418458301728e-05
3993.23193454 0.0001918577732216049 4.641010214369219e-05 2.7834841537245733e-05 1.9813902650718448e-05 1.4997889169678135e-05 1.204830103816839e-05
3993.89752866 0.00020035796384738002 4.9925278372697615e-05 3.02275688612328e-05 2.16691513278244e-05 1.6489913931881208e-05 1.3308526484850333e-05
3994.56323372 0.00020008393685430883 5.0135626046194615e-05 3.0440555263030203e-05 2.1895017569385555e-05 1.6708296281197625e-05 1.3524125231383641e-05
3995.22904975 0.00019148764067205502 4.626060265167625e-05 2.7749448209440636e-05 1.9833839539602247e-05 1.5065998717529835e-05 1.2160325934475124e-05
3995.89497675 0.0001895571181740812 4.5673592557050006e-05 2.7342726494345592e-05 1.9527605557154352e-05 1.4815369131428714e-05 1.1947764402925248e-05
3996.56101474 0.00017971133038087556 4.317890445537271e-05 2.596514720281675e-05 1.858409683828541e-05 1.4115498140690121e-05 1.1385777290910893e-05
3997.22716376 0.00017602573241599326 4.1960123656398975e-05 2.518608000645499e-05 1.7966044824833692e-05 1.3610980630242162e-05 1.0944866567557736e-05
3997.89342381 0.00017313071461703958 4.120802778873546e-05 2.467354261127656e-05 1.7551401579642595e-05 1.3262452364107676e-05 1.063620073385565e-05
3998.55979491 0.00016290920825698428 3.7640427412990544e-05 2.2351606494610752e-05 1.5826792817515815e-05 1.1906971561401317e-05 9.519086234002274e-06
3999.22627708 0.0001610694057095953 3.554824374376962e-05 2.0798053450426763e-05 1.456667479705257e-05 1.0855633689094583e-05 8.606832720258921e-06
3999.89287034 0.00017554394897045708 4.047853406473386e-05 2.4012051851346757e-05 1.6966819324347303e-05 1.273545217657561e-05 1.0151432909462047e-05
4000.55957471 0.0002034213476561891 5.16582609756989e-05 3.1558551729280106e-05 2.2783869559540664e-05 1.7401980586326722e-05 1.4082665713757941e-05
4001.2263902 0.0002110248623645835 5.4781689098538075e-05 3.369744614620683e-05 2.4485006795778435e-05 1.8804169431424157e-05 1.530154910107958e-05
4001.89331684 0.00021010311368167356 5.445702331176095e-05 3.3460592223233705e-05 2.43429159276207e-05 1.8725696352729373e-05 1.52721385246088e-05
4002.56035465 0.00020273559538500587 5.208764787255e-05 3.1919446171350785e-05 2.3177477273989903e-05 1.780780551384641e-05 1.450930075694628e-05
4003.22750363 0.00019409390944080096 4.9773203183427324e-05 3.052195646304296e-05 2.2129791486890247e-05 1.6985321735861115e-05 1.3816996553176665e-05
4003.89476382 0.0001946527485282909 4.962911629477658e-05 3.039019797401665e-05 2.1987717332574493e-05 1.6850988143503867e-05 1.3684554385466309e-05
4004.56213523 0.00019995007047967785 5.070103349173862e-05 3.100026195796937e-05 2.2393848096555915e-05 1.713269389528378e-05 1.3889977533280906e-05
4005.22961787 0.0001974817476622115 4.91812044510991e-05 2.99171973425007e-05 2.15264258922839e-05 1.6401941336729883e-05 1.3248558578756973e-05
4005.89721177 0.00016357464399124254 3.7203073254614955e-05 2.214574636759047e-05 1.5727284940277808e-05 1.1859209612310368e-05 9.50181665318727e-06
4006.56491695 0.00014471440994514223 3.0258594171528064e-05 1.7554064108848958e-05 1.225136367358068e-05 9.111885267184357e-06 7.218066246916228e-06
4007.23273342 0.00016574841587618176 3.681697226815893e-05 2.1580624035764923e-05 1.5151881571224933e-05 1.1321270312021585e-05 9.003585346608498e-06
4007.9006612 0.0001830733773349163 4.252942378555234e-05 2.5194417468344266e-05 1.7843419739770178e-05 1.3442897425205339e-05 1.0776610410114866e-05
4008.56870031 0.00020392023816360655 5.119991388203657e-05 3.1146503249333546e-05 2.2453130155699413e-05 1.7154392919826303e-05 1.3903044807898574e-05
4009.23685077 0.00021457497892211525 5.551350478149385e-05 3.4155079832248967e-05 2.479239412483508e-05 1.9037823305690127e-05 1.5482333202779277e-05
4009.9051126 0.00020437197703536089 5.113436851433571e-05 3.1179617638978306e-05 2.24979855234891e-05 1.7194534978391327e-05 1.392785104965495e-05
4010.57348582 0.00019395985867699914 4.810954130000477e-05 2.918994019726016e-05 2.0998132966311462e-05 1.600017930766331e-05 1.293350929381111e-05
4011.24197044 0.00018677962216745355 4.613091481406444e-05 2.7984751501760765e-05 2.0149259269347195e-05 1.536911524063574e-05 1.2443021665811236e-05
4011.91056648 0.00018965197736241205 4.624155058201697e-05 2.8002648414608865e-05 2.013115743408239e-05 1.5340984231694306e-05 1.2408228775982964e-05
4012.57927396 0.00019334819204876825 4.633798873866331e-05 2.7912102587096102e-05 1.997823118076187e-05 1.5176562575150476e-05 1.2237152966991765e-05
4013.24809291 0.00018775988308520345 4.569382942753597e-05 2.771413605447643e-05 1.994544663962074e-05 1.5225522867422737e-05 1.2326431165624178e-05
4013.91702334 0.00019879875346527566 5.148181943787487e-05 3.1781216067802504e-05 2.3154261427773142e-05 1.7836273811602806e-05 1.454971010963204e-05
4014.58606526 0.00019240366295633686 4.8492655917590325e-05 2.9733353350876318e-05 2.1580940350613694e-05 1.657346560989939e-05 1.349410342226347e-05
4015.2552187 0.00017220718443333537 4.081761976415339e-05 2.4623154485013216e-05 1.7675445801161e-05 1.3461050549212902e-05 1.0887160055534413e-05
4015.92448367 0.00018640246462877668 4.652666127336501e-05 2.8418273610397527e-05 2.0554709645074207e-05 1.574022918100205e-05 1.2781613444857174e-05
4016.5938602 0.00020074290628871151 5.203889303891663e-05 3.209264876207009e-05 2.337222098492983e-05 1.7990010824724616e-05 1.467273124296295e-05
4017.2633483 0.00020721558386639535 5.397581777999044e-05 3.3310150481115095e-05 2.4267973214724446e-05 1.8684589423336097e-05 1.524338810100164e-05
4017.93294799 0.0001960308081952466 4.8985826620194196e-05 2.9890471054981927e-05 2.160337235653093e-05 1.6532931209286402e-05 1.342065537070343e-05
4018.60265929 0.00018145980948842036 4.335211762676287e-05 2.6155698306725804e-05 1.8774605878157707e-05 1.4293474665218489e-05 1.155654364538077e-05
4019.27248221 0.00018521958201859616 4.462360219217809e-05 2.7022229479737994e-05 1.9447540515513826e-05 1.4844187868811923e-05 1.2026037750312877e-05
4019.94241679 0.0002061007660125279 5.220471901539201e-05 3.199640425630656e-05 2.3196905440176373e-05 1.781542746009937e-05 1.4501989693297719e-05
4020.61246302 0.00021854171814227603 5.620187821930477e-05 3.446729544650284e-05 2.499869025442698e-05 1.9204051879992165e-05 1.5638281232682783e-05
4021.28262095 0.00021478798949154605 5.381498852994967e-05 3.268035851261655e-05 2.3563972695580875e-05 1.8015684869700197e-05 1.4618747859719525e-05
4021.95289057 0.00021304381453328338 5.38906235581095e-05 3.290493659122428e-05 2.380495120616389e-05 1.8238209854387086e-05 1.4816255669935108e-05
4022.62327192 0.0001999232961922383 4.998929733067334e-05 3.0475359963980734e-05 2.2012026343166704e-05 1.6845332539079324e-05 1.3667909408337043e-05
4023.293765 0.00019366803461369128 4.791767616358104e-05 2.9087256092061255e-05 2.092779381779824e-05 1.596696651944264e-05 1.2920944583372832e-05
4023.96436984 0.00020219026206837288 5.129165238493986e-05 3.1394068434644424e-05 2.2717961608796642e-05 1.7409777670019295e-05 1.4138816952003705e-05
4024.63508646 0.00019907928583132802 4.945230251532442e-05 3.008394881119506e-05 2.169006586439588e-05 1.656726150545718e-05 1.341823549149469e-05
4025.30591488 0.0001845890327282078 4.3934429910535295e-05 2.6343352807867453e-05 1.878695732259448e-05 1.4221347777797263e-05 1.1428283658553543e-05
4025.97685511 0.00017218233252015244 4.029669787770605e-05 2.4015441762565117e-05 1.7027198896931607e-05 1.2827544508118532e-05 1.0261464376792213e-05
4026.64790717 0.00018828373280645113 4.55340434892541e-05 2.73945738427301e-05 1.9584309281439178e-05 1.485711588244207e-05 1.196675114770764e-05
4027.31907108 0.00020459241748826864 4.995278577534149e-05 3.0024813034834416e-05 2.1465206875465982e-05 1.6280264839192345e-05 1.3117706623587902e-05
4027.99034687 0.00021026217678008822 5.164639122295885e-05 3.101539944036542e-05 2.2147406415385412e-05 1.6778409697440427e-05 1.3505506197416532e-05
4028.66173454 0.0002126985112475162 5.431698819224905e-05 3.312830840923102e-05 2.3919286589657905e-05 1.8286726258453493e-05 1.4830414277161057e-05
4029.33323412 0.00020800290257775282 5.458248356646674e-05 3.365448771468452e-05 2.447790901685623e-05 1.8819105062112324e-05 1.5327509751160256e-05
4030.00484562 0.0002093382596270417 5.555542603354344e-05 3.436510780049862e-05 2.5037802466928384e-05 1.9254129708104655e-05 1.5678258933276775e-05
4030.67656907 0.0001947837155531927 4.9410287069335496e-05 3.0201827079901265e-05 2.1807022356879087e-05 1.6633717913435803e-05 1.34467123680254e-05
4031.34840449 0.0001581934568756428 3.4892038130715996e-05 2.0438869323797084e-05 1.4305837020409771e-05 1.0632561099686402e-05 8.406662553470093e-06
4032.02035188 0.00014708371471908684 3.043145995500098e-05 1.7376682292133664e-05 1.1925189679793269e-05 8.707997405028535e-06 6.775684882862127e-06
4032.69241128 0.0001681920496528595 3.757054557385194e-05 2.203596847590136e-05 1.5426670890746563e-05 1.1454839194796654e-05 9.03831553543995e-06
4033.36458269 0.00016854041672691457 3.813992463039894e-05 2.2443732055501797e-05 1.574386917152817e-05 1.1701664214119133e-05 9.241025793767453e-06
4034.03686614 0.00015881927727739312 3.428475089513592e-05 1.9714794070967653e-05 1.3564372522942345e-05 9.903485304500245e-06 7.694388945205039e-06
