wave,flux,uncertainty
3816.6520888316372,24.38387963940873,0.301784485578537
3818.0347227245074,-22.188389991838886,0.30848876809216363
3819.4173566173777,-31.274487955722474,0.31071410084050843
3820.7999905102474,-17.941136142234487,0.30906499880131993
3822.1826244031176,-5.566449365933784,0.3070571977489796
3823.565258295988,2.7908609162084277,0.3051360584268025
3824.947892188858,28.9122677882308,0.28671709844607224
3826.3305260817283,9.706441765855375,0.3034791314119731
3827.713159974598,14.854876687445053,0.3031111833262295
3829.0957938674683,12.214238552743808,0.3010027502548707
3830.4784277603385,16.796149098660436,0.28750042811264537
3831.8610616532087,12.89059938613102,0.30419530505379827
3833.243695546079,15.155538828891917,0.3051465181425521
3834.6263294389487,0.11588938237090574,0.308108594033908
3836.008963331819,-9.751720098675149,0.31088839887199815
3837.391597224689,-4.1896408210104354,0.3102042853617759
3838.7742311175593,12.342774146263558,0.30685657909841224
3840.1568650104296,13.807883739067757,0.30716712464310264
3841.5394989032993,14.025062188351512,0.30760516201016747
3842.9221327961695,23.467805306020622,0.3068097344335324
3844.3047666890398,15.846270459781397,0.30828460520209927
3845.68740058191,11.207259668653455,0.30976094072144117
3847.07003447478,9.015369420620061,0.3115875331127828
3848.45266836765,-14.471319270725493,0.3155302656231849
3849.83530226052,0.6043975162442781,0.31481236541615326
3851.2179361533904,3.921463553292698,0.314999933134801
3852.6005700462606,-12.181182804163107,0.3184588700177051
3853.983203939131,-18.930770092523005,0.29864597724677905
3855.3658378320006,7.008313622533378,0.31077430798662725
3856.748471724871,7.134923650311491,0.3143198215170312
3858.131105617741,14.96703027702395,0.29779795161151923
3859.5137395106112,10.55254923643532,0.2992290629300586
3860.8963734034814,2.147901845121023,0.31764228491987506
3862.279007296351,-14.962276408146838,0.3214417540287986
3863.6616411892214,-21.630101892802404,0.32348085387582654
3865.0442750820916,-5.74034504808778,0.3199789905163573
3866.426908974962,-19.640127738218176,0.3222665545978399
3867.809542867832,-2.4122760163782697,0.31931886000467957
3869.192176760702,-2.5917679909958986,0.31867367494188953
3870.574810653572,-1.4418286998775711,0.31901302189694464
