wave,flux,uncertainty
4000.4394172592733,13.131821341601501,0.43123260140419006
4001.8503000617575,19.780190684545914,0.42500209230092806
4003.261182864242,20.532098856239298,0.42583615076018033
4004.672065666726,-23.674093776304936,0.45870531287687233
4006.082948469211,-45.34776799079444,0.47451171998049574
4007.493831271695,-6.864375176145753,0.44725543063207723
4008.9047140741795,3.148523387960875,0.43489751676578126
4010.3155968766637,3.7854294024295445,0.4340248137239334
4011.726479679148,8.334221262740595,0.4304465548255216
4013.1373624816324,10.765725870319223,0.4281160440050563
4014.5482452841165,10.53510001490072,0.4272777847984308
4015.959128086601,11.921929627057265,0.42842953910619186
4017.3700108890853,-7.585211619009939,0.4395751962110203
4018.7808936915694,9.700641490776613,0.43055007432650233
4020.191776494054,14.676993885420512,0.4243152331579288
4021.602659296538,8.760549766314414,0.42812144887282083
4023.0135420990227,6.785990482779461,0.4302317614659182
4024.424424901507,1.1331554105022406,0.4333688650965614
4025.8353077039915,4.590823951786344,0.430595842615974
4027.2461905064756,17.630703947886477,0.4223427228370867
4028.6570733089598,19.115032404228565,0.423522340877597
4030.0679561114443,-14.481382955406126,0.44746037664000926
4031.4788389139285,-41.81861521068956,0.4685627120003454
4032.889721716413,-42.05621017691602,0.46895556211470696
4034.300604518897,-35.117474075075805,0.46088170811715357
4035.711487321382,-8.836518709248102,0.438712596026404
4037.122370123866,25.777929429142958,0.4167118953825915
4038.53325292635,24.791401002158274,0.41473842919842174
4039.9441357288347,9.781389581277137,0.4242150280339984
4041.355018531319,9.369404893448127,0.42510191362680066
4042.7659013338034,6.54829617228358,0.4278618692695491
4044.1767841362876,-45.628208170896414,0.47043061615179116
4045.587666938772,-96.8418493128263,0.5122378197891034
4046.9985497412563,-48.22183735295325,0.473183817600097
4048.4094325437404,3.676453566647611,0.43007885549545166
4049.820315346225,15.696978522382281,0.4206230618324432
4051.231198148709,13.589749109827332,0.4231248607574887
4052.6420809511937,-7.7600478404708175,0.4376312848442247
4054.052963753678,-16.88220304107027,0.4435928710496871
4055.463846556162,-23.338051540197508,0.4503250244434898
4056.8747293586466,-32.96671689080611,0.4587102644766101
4058.2856121611308,-42.817017205316276,0.46267047575308357
4059.6964949636154,-10.679824778129356,0.4402173586139347
4061.1073777660995,-7.885879620934892,0.4391371824178502
4062.518260568584,-55.733944334429296,0.4790084195592381
4063.929143371068,-74.27118944302347,0.49508921275589124
4065.3400261735524,-32.766600991428774,0.4591674116004406
4066.750908976037,-28.505823346318294,0.45298289939098474
4068.161791778521,-4.4067489800070945,0.4356774445914717
4069.5726745810057,16.897089852757418,0.42391786335904186
4070.98355738349,-40.08220373154869,0.45578299053272914
4072.3944401859744,-33.17415150646923,0.45689251444465323
4073.8053229884586,12.314423403150812,0.4258270082152211
4075.2162057909427,-7.7034734755832135,0.43936018026475404
4076.6270885934273,-42.60534828889431,0.4637573411077984
4078.0379713959114,-42.869122010773594,0.46354189121398853
4079.448854198396,-4.493495981917075,0.4354140970010015
4080.85973700088,20.49598341756111,0.41728483139443723
4082.2706198033648,21.31252850860117,0.41756310902311095
4083.681502605849,-10.054714853883587,0.4360274270161161
4085.092385408333,-10.84649042538437,0.4366014410293854
4086.5032682108176,9.00184874492515,0.4233961032109758
4087.9141510133018,32.18816816043035,0.40866597389055465
4089.3250338157864,33.17197434097781,0.40829098440866846
4090.7359166182705,19.026034647351704,0.41600823194148184
4092.1467994207546,14.241392671115015,0.4194993715057195
4093.557682223239,23.128001755173266,0.4151741972009346
4094.9685650257234,6.576482609435148,0.42590422237732356
4096.379447828208,-21.220555869894525,0.4429220169657875
4097.790330630693,-13.527489316548607,0.44118426688668405
4099.201213433176,-24.495417361330166,0.4491522294254785
4100.612096235661,-55.228028313744055,0.4753182843203134
4102.022979038145,-74.39699453911,0.49099963205278385
4103.433861840629,-33.18963847660896,0.45530303730735194
4104.844744643114,-7.393522890374417,0.4342308839631167
4106.255627445598,5.405877134980333,0.4261538080211559
4107.666510248083,13.447166637114973,0.4223287416507768
4109.077393050567,2.054408647590665,0.42780732204641586
4110.488275853051,-1.902185321479859,0.43006802303896896
4111.899158655536,4.857802941443453,0.4263942863301547
4113.310041458019,25.969733032283273,0.41287224370254955
4114.720924260504,30.51828256396977,0.4093180446066758
4116.131807062989,29.193320623745493,0.4099466455211215
4117.542689865473,16.019836537487432,0.4194001021344708
4118.953572667957,-4.77162743560109,0.42986236154601903
4120.3644554704415,12.169825771209954,0.4223256597812543
4121.775338272926,12.752796896826691,0.4200450709025844
4123.18622107541,11.519777707575905,0.4212864850397588
4124.597103877894,21.965475638249607,0.4142433938118269
4126.007986680379,13.818729039362669,0.41889531671326935
4127.418869482863,-0.3166906058434895,0.42830489504428165
4128.829752285347,2.5942892600949428,0.42822847019692895
4130.240635087832,2.0850343744847706,0.4311700447257787
4131.651517890316,-29.146748282817608,0.4517244063906825
4133.0624006928,-40.07947298185327,0.46140243897479116
4134.473283495285,-17.165869453498527,0.4435573111378595
4135.884166297769,8.338575832481016,0.4253776768925882
4137.295049100254,16.01847972519203,0.4192586851020445
4138.705931902738,23.272163777701998,0.41519757398538987
4140.116814705222,27.19897014118741,0.4122968448507305
4141.527697507707,6.6551335378372976,0.4281778504887375
4142.93858031019,-51.02143392380006,0.4692069690615008
4144.349463112675,-40.25446384633662,0.4631582086869008
4145.76034591516,7.476459759919254,0.4268552587843799
4147.171228717643,13.085174373559688,0.4238345784891162
4148.582111520128,4.087702400528519,0.42926644486389276
4149.9929943226125,-2.5155773455990476,0.434206075370007
