wave,flux,uncertainty
4000.3592044383445,-9.345636048924689,0.29439085721969604
4001.770058951214,1.0979544560389058,0.29080699086553496
4003.180913464084,11.050162779976745,0.28918917397646526
4004.5917679769536,15.318061772694364,0.2888413880873308
4006.0026224898234,28.242569643967613,0.2873659978306936
4007.4134770026926,23.279575267906466,0.28827529313463574
4008.8243315155623,35.89471521609971,0.286559654959462
4010.235186028432,39.38718176443558,0.28631872779613576
4011.6460405413018,51.33712530738592,0.2840202757972114
4013.0568950541715,44.40459906189335,0.2857893272924536
4014.467749567041,49.19345432339571,0.28475914141136444
4015.878604079911,60.93792883031824,0.2826211844449451
4017.2894585927806,50.91363768642145,0.28338944611908923
4018.7003131056504,69.55913407304422,0.2799248201538811
4020.11116761852,56.453818197264354,0.28177097146443075
4021.5220221313893,56.4989914759293,0.2815574079563338
4022.932876644259,61.24660249477802,0.28037267958867995
4024.343731157129,65.01835613064623,0.2793076090487298
4025.7545856699985,65.03338047924626,0.27939768615071525
4027.165440182868,58.67342326624225,0.2802574746451788
4028.576294695738,51.1065809832769,0.2815300190571594
4029.9871492086077,44.80931944057215,0.2825528822278914
4031.3980037214774,42.75686483554523,0.2823665487189776
4032.808858234347,65.42418656203688,0.2785579763747255
4034.2197127472164,58.46239773125558,0.27891538895049645
4035.630567260086,56.16369925831134,0.279350747693022
4037.041421772956,54.493130074349665,0.2801918897304698
4038.4522762858255,44.236066033710244,0.2801930183202736
4039.8631307986952,46.89712918330963,0.2809160667351908
4041.273985311565,33.35936193230202,0.2827910105209718
4042.6848398244347,32.25226850711783,0.28193511881551014
4044.0956943373044,44.3635550519557,0.27997843919163096
4045.506548850174,48.56663222256668,0.27846146151175827
4046.9174033630434,53.95496938493898,0.27750440055521947
4048.328257875913,43.2268038764704,0.27941503848068544
4049.739112388783,31.986299652067714,0.2815192197992661
4051.1499669016525,31.215099282263054,0.2820724402546868
4052.5608214145223,21.322571187121753,0.2836261069859938
4053.971675927392,24.330355140784945,0.283497475777921
4055.3825304402617,17.99576362049993,0.28416802999462276
4056.7933849531314,34.652852336371325,0.28172541865841755
4058.204239466001,22.671501553002827,0.28375481664688224
4059.615093978871,17.452846656850397,0.28512127039182517
4061.02594849174,0.1330888697118553,0.2885497720664543
4062.43680300461,4.416810515126713,0.2889035751982729
4063.8476575174795,-13.051973652637912,0.29080028336607666
4065.2585120303493,-5.58719508692559,0.29053122541605153
4066.669366543219,-31.18558274871441,0.2945678104446449
4068.0802210560887,-21.09284250712085,0.2929125154997351
4069.4910755689584,-37.47193043369339,0.2962780714653146
4070.901930081828,-52.38517094227586,0.2993612625386328
4072.312784594698,-52.08991311457271,0.299739861339841
4073.723639107567,-67.15433002167526,0.30289341403733644
4075.134493620437,-73.96360822761596,0.30522835428077844
4076.5453481333066,-89.21583602495792,0.3081223704881714
4077.9562026461763,-101.7984181593003,0.31234519428126933
4079.367057159046,-106.03287185635935,0.31415491039142834
4080.7779116719157,-121.68720623754223,0.31774558655494917
4082.1887661847854,-122.39781167723874,0.3185783973391031
4083.599620697655,-136.7696246354941,0.32226634052201814
4085.010475210525,-149.11614379298982,0.32638633629609354
4086.4213297233946,-169.0730253351182,0.33142446130081726
4087.832184236264,-182.16109316608612,0.3357413341630113
4089.2430387491336,-186.509621817094,0.33712286478831965
4090.6538932620033,-210.3212855585782,0.3442567277875034
4092.064747774873,-218.2424829233861,0.34894075649140277
4093.4756022877427,-241.66831566346912,0.355830066009114
4094.8864568006125,-249.7211983623268,0.3598991176980761
4096.297311313482,-257.29414143181566,0.36322347098716007
4097.708165826351,-279.3317990145533,0.37273504257413254
4099.119020339222,-301.83992536173866,0.3832691971538937
4100.529874852091,-325.54402260097453,0.39540324478539124
4101.940729364961,-331.1003484514818,0.3986215133530152
4103.35158387783,-313.20856323471827,0.3888044744462719
4104.7624383907005,-290.7349881570817,0.3770303074346412
4106.17329290357,-271.37857634438825,0.3679508953301807
4107.584147416439,-244.7223590629634,0.3569543261453234
4108.995001929309,-235.68667501916497,0.352991875633791
4110.405856442178,-225.7324118874564,0.34932011805707
4111.816710955049,-218.63061997265737,0.3465401318173558
4113.227565467918,-212.490200816784,0.3427209974372123
4114.638419980788,-188.87921913745606,0.335604400203462
4116.049274493657,-178.47878899701624,0.33110103230351884
4117.4601290065275,-178.7165876463826,0.3311062585758327
4118.870983519397,-172.04436042090828,0.3283094029438048
4120.281838032266,-153.4776926594604,0.3227296737230061
4121.692692545136,-140.48124742992928,0.31942708972662515
4123.1035470580055,-142.5445169303792,0.3192955836684238
4124.514401570876,-126.25995593696763,0.3157911484319019
4125.925256083745,-125.35711052099776,0.3145881769890954
4127.336110596615,-109.74147257952148,0.31008093007188986
4128.746965109484,-102.18225299693307,0.30975486608019537
4130.1578196223545,-97.97670378657574,0.3075203301159743
4131.568674135224,-93.81931324375432,0.30608388054185365
4132.979528648093,-83.67631860862764,0.3040850589384811
4134.390383160963,-84.8841252442179,0.304157093485801
4135.8012376738325,-83.01073694808224,0.30360169650347757
4137.212092186703,-70.60339258281283,0.30085915662610885
4138.622946699572,-71.48788337507733,0.3006343812416678
4140.033801212442,-75.3587001908204,0.30290468185850333
4141.444655725311,-54.6368008998694,0.29727387910091607
4142.8555102381815,-52.99685710932181,0.29656265916338176
4144.266364751051,-45.003138139807106,0.29553398773662204
4145.677219263921,-45.69086017565894,0.29537637211219736
4147.08807377679,-35.550762103306965,0.2937178759805383
4148.4989282896595,-34.58465895558197,0.2933986960754237
4149.90978280253,-36.056258973024114,0.29382036035849673
