wave,flux,uncertainty
3808.561007889983,-1.4242302108689153,0.7259457111358643
3809.9419784803945,0.06337323565413344,0.846738510479986
3811.322949070806,1.6862765030355729,0.8371086276097367
3812.7039196612172,1.0932378972764631,0.8406442996208978
3814.0848902516286,-1.3752565019902747,0.8665316892374343
3815.46586084204,-1.6490653446335055,0.8845600676414432
3816.8468314324514,0.8167588254028297,0.8741075829640902
3818.2278020228628,0.5277515848829335,0.8826383921079816
3819.608772613274,-0.27123384255088256,0.8985790340870912
3820.989743203685,0.6467905156294235,0.8922840795101312
3822.3707137940964,3.1454041480258526,0.8857578677925404
3823.751684384508,-0.34514937661869377,0.9099987183732634
3825.132654974919,0.8871796595418189,0.9084115184157272
3826.5136255653306,0.8093448542079067,0.8949877255984985
3827.894596155742,0.5785836160929967,0.8837830666813032
3829.2755667461533,-0.37492111209856444,0.891297899583659
3830.6565373365647,1.255939327452804,0.8908983190357576
3832.037507926976,0.33494887283811625,0.9025979109198035
3833.4184785173875,0.02266151511755138,0.8681371044137063
3834.799449107799,2.947458594887795,0.829780161914011
3836.1804196982102,-0.2812468992858646,0.9211873447921387
3837.5613902886216,0.26843143118802915,0.9217914752145144
3838.942360879033,1.2037480928639996,0.9218291736058081
3840.3233314694444,1.0632213109432378,0.9317043315650508
3841.7043020598558,1.1292835477227077,0.9139275695811498
3843.085272650267,0.0,0.9190751529108638
3844.4662432406785,2.2485929800459004,0.908353985580295
3845.8472138310894,-0.1352898194726324,0.9433724911634715
3847.228184421501,-1.3385745629548091,0.962227699424371
3848.609155011912,0.1422715218799434,0.9374499692285225
3849.9901256023236,-0.5072418077431258,0.9572073132806038
3851.371096192735,0.36628522070934066,0.9526446288706748
3852.7520667831463,0.4617966464684309,0.9373926718590774
3854.1330373735577,0.8356112133599657,0.9180434717102532
3855.514007963969,-0.5161628217032983,0.9379487383379824
3856.8949785543805,-0.5125810216926923,0.9395386873821814
3858.275949144792,0.12390652131499374,0.9413363338943452
3859.6569197352032,0.40055267329690036,0.9433301020035195
3861.0378903256146,0.17043088534390732,0.9367782655368073
3862.418860916026,-0.4608459910411534,0.929578719351881
3863.7998315064374,1.0919194480199486,0.9197773686728866
3865.1808020968488,-1.4130819312438057,0.94071932739552
3866.56177268726,-0.26131553256309425,0.9392045997438002
3867.9427432776715,-0.2463976405870017,0.9560188672562216
3869.3237138680825,-0.8437255857737421,0.9872745793894143
3870.704684458494,-1.3223230371418486,1.001872750388385
3872.085655048905,-0.9400228414225389,0.9827507902874567
3873.4666256393166,0.23236482363929212,0.9612208946968936
3874.847596229728,0.19961973529536398,0.9536956716311302
3876.2285668201393,-0.28556683572383423,0.9811076003179564
3877.6095374105507,-0.5327637928145175,0.9733680628289939
3878.990508000962,0.21743293238928485,0.9716879428590363
3880.3714785913735,-0.8276792104150791,0.9686652444010219
3881.752449181785,-1.5347042705573628,0.9260002029834826
3883.1334197721962,-1.706355332587782,0.9441843900425961
3884.5143903626076,-0.20525938530199692,0.975504820403474
3885.895360953019,-0.7322948722878677,1.0010539301510641
3887.2763315434304,-0.4054117537860392,0.9886855064759251
3888.6573021338418,0.8320251199730786,0.9583179360453831
3890.038272724253,0.9527935997390278,1.0003870215016692
3891.4192433146645,0.6667075412209311,1.0159251057040157
3892.800213905076,-1.3537403003515767,1.018099457176378
3894.1811844954873,-0.8942245071599431,0.9929469195626549
3895.562155085898,-1.1852628170694306,0.9732249380204929
3896.9431256763096,1.5069992053505217,0.9183085478891169
