wave,flux,uncertainty
3812.006118527659,5.394458258359531,inf
3813.388156935519,4.825927668737069,inf
3814.7701953433784,4.246515138350407,inf
3816.1522337512383,3.662685686245938,inf
3817.534272159098,3.603352311374108,inf
3818.9163105669577,3.540053967468994,inf
3820.298348974817,-2.4042367119516967,0.41774372417537203
3821.680387382677,2.090316398275223,0.4196294160245081
3823.062425790537,-3.805133005252472,0.423084855608232
3824.4444641983964,-9.25125985075614,0.4308977526913649
3825.8265026062563,-14.366206725802794,0.4361123728570621
3827.208541014116,-23.27181063973,0.4431498999152028
3828.5905794219757,-25.03722789009793,0.4448961767577445
3829.9726178298356,-30.034052378436463,0.44848802661893994
3831.354656237695,-39.495341188885085,0.45598949173290826
3832.736694645555,-59.591266862167785,0.47228685718991875
3834.1187330534144,-73.63089207217094,0.48798962754007613
3835.5007714612743,-74.68442903137431,0.4928287970821979
3836.882809869134,-64.45930700409076,0.4868825775101273
3838.2648482769937,-53.536111776206795,0.4812568838188486
3839.6468866848536,-34.22504324595967,0.46684096957268484
3841.028925092713,-28.9646743698044,0.458620952506151
3842.410963500573,-2.3616125794668,0.44054125814484096
3843.7930019084324,-7.018854073441539,0.4428038425195538
3845.1750403162923,-3.413363306166345,0.4420923755800884
3846.5570787241522,-5.142039434534086,0.4417675602519281
3847.9391171320117,3.640763398562056,0.4406658279636849
3849.3211555398716,0.08829589270903426,0.44448904439627823
3850.703193947731,8.052852129254928,0.4388220896885876
3852.085232355591,11.866812865112186,0.4374702222325322
3853.4672707634504,9.965462523298006,0.43851322625938793
3854.8493091713103,7.81751574257005,0.43998211886477784
3856.2313475791702,2.786733872089778,0.44385694668179876
3857.6133859870297,-3.2687577862774173,0.44602971499507127
3858.9954243948896,1.8986885272186607,0.44487433188333747
3860.377462802749,2.5356805668167715,0.44328682793014973
3861.759501210609,16.84718942176212,0.43231784768511705
3863.1415396184684,16.577905484367772,0.4341766378827242
3864.5235780263283,10.87003741323252,0.4368975674358494
3865.9056164341882,17.350554101953563,0.43395605538444115
3867.2876548420477,16.636596509531067,0.4362522571060829
3868.6696932499076,12.82672341967286,0.43939467497932794
3870.051731657767,8.655392979794284,0.4429520074803956
3871.433770065627,0.9325450667985393,0.44950835738180256
3872.815808473487,-5.229148908054221,0.4541515194948121
3874.1978468813463,2.0663893529717985,0.4511577873651009
3875.5798852892062,-0.6334171480036703,0.45245248662242304
3876.9619236970657,-2.300638966276689,0.4543841521441906
3878.3439621049256,-13.199552475095583,0.46226660967799976
3879.726000512785,-11.287624876827184,0.4597612223923865
3881.108038920645,-14.488254703239225,0.46440827862978384
3882.490077328505,-16.165651952098482,0.4670772520972983
3883.8721157363643,-26.982147985285742,0.47496855968991974
3885.2541541442242,-41.262886176347166,0.4922962393057405
3886.6361925520837,-62.59313404754489,0.515689380618665
3888.0182309599436,-72.01030304630179,0.5260169601809409
3889.4002693678035,-66.93923184597367,0.518371573022995
3890.782307775663,-47.3405237872616,0.49382311831278963
3892.164346183523,-32.47310473974632,0.4776176758011473
3893.5463845913823,-27.747615510972288,0.4718438308828915
3894.9284229992422,-20.138079256187524,0.4634892608326838
3896.3104614071017,-11.44499793520145,0.45624381466256925
3897.6924998149616,-0.037134010904879666,0.45045186541143917
3899.0745382228215,-11.516728631649512,0.45821071657006485
3900.456576630681,4.09941000170215,0.4494139207998357
3901.838615038541,7.870021385345065,0.4470059777618438
3903.2206534464003,6.748608963193964,0.44842813243043617
3904.6026918542602,1.4048132437077454,0.4531693778551405
3905.98473026212,7.896246113024063,0.4507283845258002
3907.3667686699796,7.661840215622734,0.4488028718932968
3908.7488070778395,21.542979741859007,0.4407845150546287
3910.130845485699,19.34941281613868,0.4432435076308472
3911.512883893559,25.024466225768855,0.44175302243764125
3912.8949223014183,4.466490755131799,0.4497982891982847
3914.2769607092782,18.69633651098773,0.4432901148638806
3915.658999117138,13.095524792257976,0.4472520971347168
3917.0410375249976,12.856364256978278,0.44887490492726867
3918.4230759328575,2.4923554598895192,0.45570795962339977
3919.805114340717,1.8947637933798651,0.4559091629453925
3921.187152748577,12.052351431177744,0.4498384107724813
3922.5691911564363,13.928006288365587,0.44888845645845277
3923.951229564296,13.269571213262752,0.4498913940479559
3925.333267972156,6.804983456672026,0.45460685339322293
3926.7153063800156,-2.069196426175611,0.46142620803154205
3928.0973447878755,-24.12411452567187,0.47952503350925574
3929.479383195735,-41.25763824135787,0.4965898169670769
3930.861421603595,-68.71779162760272,0.531687331664312
3932.2434600114548,-97.92616670033098,0.5710200375006965
3933.625498419314,-107.87180347822428,0.5821865250937756
3935.007536827174,-85.47976520612367,0.5461170432717863
3936.3895752350336,-57.73836639643473,0.4676584565554656
3937.7716136428935,-25.827851214968433,0.44384195688204064
3939.153652050753,-16.58783792593082,0.4705381014587262
3940.535690458613,-0.6034852176626218,0.45797257914038925
3941.9177288664728,-0.2401826239283844,0.4569959022645651
3943.299767274332,0.7669194190897203,0.4555661741185672
3944.681805682192,6.6168697685505355,0.4493205234597452
3946.0638440900516,3.4030628089452497,0.4531000782074949
3947.4458824979115,0.9358200243203498,0.45279651178687574
3948.827920905771,5.535554050959252,0.44913766769251207
3950.209959313631,-0.6390239529802633,0.45290025713900306
3951.5919977214908,-5.134630541202931,0.45573798063596804
3952.97403612935,-2.468442647325503,0.45390275676795233
3954.35607453721,-8.933117760160446,0.4576012998403762
3955.7381129450696,-19.184612435239444,0.4644836891129768
3957.1201513529295,-19.51934567923219,0.46150260550201244
3958.5021897607894,-6.319273026637534,0.4502663642880646
3959.884228168649,-14.022566880342303,0.4524264627473521
3961.2662665765088,-22.240828647730478,0.45689693296502737
3962.648304984368,-27.981960250083564,0.4598261779223878
3964.030343392228,-36.227568068860336,0.40716458026922653
3965.412381800088,-57.101924800067465,0.43209699580107197
3966.7944202079475,-84.08368533440739,0.5216019593614162
3968.1764586158074,-100.73841970256619,0.5540876736947944
3969.558497023667,-104.22542271985145,0.5619440716961903
3970.9405354315268,-80.84364408342523,0.5366167159060728
3972.322573839386,-54.47503595014068,0.5079288812237698
3973.704612247246,-39.76281219684736,0.4936069220875294
3975.086650655106,-26.652961509708682,0.48379541555423344
3976.4686890629655,-13.28978509749362,0.47463196026888554
3977.8507274708254,-8.774657376036723,0.4716291026881134
3979.232765878685,0.15673454640323703,0.4673768385061915
3980.6148042865448,-4.96162802421028,0.46792378179929317
3981.996842694404,3.137990825711615,0.46670946822346454
3983.378881102264,-12.559409243508124,0.47851333622350667
3984.760919510124,-3.6056369180764256,0.47368720006015497
3986.1429579179835,-5.762830123756238,0.478016991999377
3987.5249963258434,0.32470979461788474,0.4723228000139983
3988.907034733703,7.387774974655805,0.4675986872808645
3990.2890731415628,4.262154931139512,0.46975934876604974
3991.6711115494227,12.522019019387969,0.46510407159725825
3993.053149957282,9.13716403616209,0.4675643200564113
3994.435188365142,6.915848159436364,0.470208461024313
3995.8172267730015,-4.058347707454651,0.48049184924311755
3997.1992651808614,-5.085957511559913,0.48256820342318135
3998.581303588721,-1.6424582464659847,0.4794364252184827
3999.9633419965808,8.195192431973037,0.4720986144138726
4001.3453804044407,10.196080939980542,0.46963816828504107
4002.7274188123,11.57279402977646,0.468631561581647
4004.10945722016,0.2062594570295846,0.476810512671666
4005.4914956280195,-7.4931234935727336,0.4840021736320196
4006.8735340358794,-5.061304220047301,0.48176012653619993
4008.255572443739,10.293457850256624,0.472355529595216
4009.6376108515988,7.641961648030652,0.4714435010649881
4011.0196492594587,6.224063665245101,0.4741487692993129
4012.401687667318,1.1301779062576118,0.47822443481814303
4013.783726075178,10.499518170262037,0.4710515438096142
4015.1657644830375,5.335479570095839,0.4768763015611624
