wave,flux,uncertainty
3818.3633338975687,-0.5986387170164087,0.8004459738731384
3819.74604341613,-2.5078521057738583,0.9268962075561088
3821.1287529346905,-1.6480787328860953,0.9307315197279002
3822.5114624532516,-0.5678462278745302,0.9387187615671935
3823.8941719718127,-0.48816906768437107,0.9564948729396889
3825.2768814903734,-0.2665496224549382,0.9928002176023674
3826.6595910089345,0.12631342635920229,1.0201366748919098
3828.0423005274956,-0.9702561354316022,1.0308265162154286
3829.4250100460563,0.2584614616637979,1.0101073332293804
3830.8077195646174,0.9808223429404226,1.0059779110917861
3832.1904290831785,-0.22837397415423366,0.9753185534229951
3833.573138601739,1.709287331138512,0.9821416439341485
3834.9558481203003,3.5246090238383534,1.008600016116728
3836.3385576388614,-1.2387462121267978,0.9980895098118754
3837.721267157422,-0.6394768027089675,1.0102601958053448
3839.103976675983,0.17502993685142165,1.034503402223308
3840.4866861945443,-0.34315107644253384,1.0305830975019505
3841.869395713105,-0.19451552305165487,1.0332331558182883
3843.252105231666,2.084350518912148,1.019299412172019
3844.634814750227,1.8222085108139918,1.0141787894060619
3846.017524268788,1.7096194030567573,1.0429337965190943
3847.400233787349,-1.117288357092383,1.092129423217986
3848.78294330591,-0.8570016399909983,1.093634598013502
3850.1656528244707,0.6815586938668639,1.0788610456607481
3851.548362343032,-0.4350620327430086,1.0907182938346855
3852.931071861593,-0.16614218049955554,1.0943824240977598
3854.3137813801536,0.17775390278446324,1.0957519602093926
3855.6964908987147,-1.1958580978618187,1.1118395128122043
3857.079200417276,-0.7032476060601183,1.115884854909535
3858.4619099358365,-0.6097161491868559,1.1210113502372787
3859.8446194543976,-1.2968329943226213,1.1280124273073768
3861.2273289729587,-0.2122317552751154,1.0917269249415984
3862.6100384915194,-0.33510717841741444,1.1277144382254436
3863.9927480100805,-0.7188363281911543,1.1304506851362353
3865.3754575286416,-0.2624288872641234,1.1332978732697039
3866.7581670472023,0.385199582017167,1.125690381918076
3868.1408765657634,0.6187752108190652,1.13466211744188
3869.5235860843245,0.303017215872432,1.1439498804848098
3870.906295602885,1.3265095811170342,1.1401885624896118
3872.2890051214463,-0.05286048728709858,1.1315925096056938
3873.6717146400074,-0.8107383855330985,1.1187968907038688
3875.054424158568,0.17647705763623645,1.0509268565078052
3876.437133677129,0.6644076920342861,1.0895987705484316
3877.8198431956903,-0.5922451234570323,1.1377428406805505
3879.202552714251,-1.6214415494867944,1.1551959766004753
3880.585262232812,0.29341776073803594,1.1416631153964132
3881.967971751373,-0.6846023915327719,1.1477705403154497
3883.350681269934,-1.4303253768297048,1.150745399173444
3884.733390788495,0.19725993866923464,1.141107807253369
3886.116100307056,-1.3072553841364734,1.1533119671657428
3887.4988098256167,-0.7006736481162581,1.135901256908098
3888.881519344178,-0.35727275788989177,1.135832805587535
